puzzle_id,initial_fen,moves,rating,source_game_key
XEMGM,r3r1k1/pp3p2/3R1P1p/7Q/2n1N3/2K3P1/1PP5/q7 b - - 5 26,c4d6 h5g4 g8h8 g4g7,1765,uUqOe3aL
XEP9h,8/5K2/7p/1P3kpP/n7/8/6P1/8 b - - 0 49,f5g4 f7g6 a4b6 g6h6 b6d5 g2g3 d5e7 b5b6,2612,kPSaH8za
XESqE,4r2k/7p/4r3/1Q3p1B/5P2/P5PK/3p1q1P/3R4 w - - 0 41,h5e8 e6h6 e8h5 h6h5,946,DbXIkhj7
XEThv,8/1p1bp3/pk1p2p1/P2PP1Pp/1P1P1P1P/3K4/8/8 b - - 0 36,b6b5 e5e6 d7e8 d3e4 b5b4 f4f5 g6f5 e4f5 b4a5 g5g6 e8g6 f5g6,2162,RMpFmOpu
XEU0L,8/p4k1p/6p1/P3p3/1P1pB3/3Pn2P/r7/2R4K b - - 2 37,a2c2 c1c2 e3c2 b4b5,1677,k2y09Jp6
XEUF5,8/R4pkp/1P6/8/6p1/P2Kp2r/8/8 b - - 0 40,g4g3 b6b7 e3e2 d3e2 h3h2 e2f3 h2b2 f3g3 g7f6 a3a4,2454,RxJNNS3O
XEVNT,rn1qk2r/pQ2bppp/4p3/1b6/3P4/2P5/P4PPP/R1B1K1NR w KQkq - 0 11,b7a8 b5c6 a8a7 c6g2,1684,AELbNzRn
XEVbJ,r3rbk1/1p3ppp/2p3qP/p7/8/2B4R/PP3QP1/K4R2 b - - 1 25,b7b5 h6g7 f8b4 h3h6 b4c3 h6g6,2690,qUFJnFnK
XEWBh,1r4k1/5ppp/ppqp1bn1/3N4/2P1Pp2/1P3QPP/P5K1/2R2R2 w - - 0 22,g3f4 g6h4 g2h2 h4f3,874,DwbadNJp
XEYiH,3r1rk1/p2n1pp1/1p2p2p/2p1P2n/2P2P1q/2P1B3/P1Q1BP1P/R2R2K1 w - - 3 17,d1d6 h5f4 e3f4 h4f4,1425,eY8cyX28
XEZOV,2r5/pp2qpkr/3p4/4pPP1/3pP1Q1/1P1P4/PBP1R1K1/8 b - - 0 30,f7f6 g5f6 g7h8 f6e7,1130,YMOrZAEl
XEZgY,8/2k5/5pp1/1KN4p/P6P/6P1/5n2/8 b - - 0 45,g6g5 a4a5 g5h4 g3h4 f2h3 a5a6 c7b8 b5b6 h3f4 c5d7,2668,bEzuxWSG
XEgo0,5r2/4Nk1r/8/4Q1p1/3PPn2/pP6/P4PPP/R4RK1 w - - 5 32,e5g5 f4e2 g1h1 h7h2 h1h2 f8h8 g5h4 h8h4,1434,KabODtHb
XEih6,r2q1rk1/3n1ppp/p2bp3/n1pb4/PpN5/1P1PP3/R3BPPP/BN1Q1RK1 b - - 4 16,a5c4 d3c4 d6h2 g1h2,1081,RyiEkwoN
XEktM,8/5pp1/1p2k3/4pqP1/8/P1P3Q1/1r2rP1P/1R3RK1 w - - 1 31,h2h4 b2b1 f1b1 f5b1,1457,u0qlq5eo
XEoiB,6k1/pp3p1p/3r2p1/1K6/4r3/1P6/PB5P/R4R2 w - - 3 30,a1c1 d6d5 c1c5 a7a6 b5b6 e4e6 b6b7 d5c5,2119,6taGHipv
XEpla,r6r/ppp1n1p1/5nk1/6N1/2PqNPp1/3B4/PP4PK/R1BQ1R2 w - - 4 19,h2g3 e7f5,1671,Ren7gCvY
XEqxO,8/2P2pk1/1p1P4/8/3K4/7R/P7/2r1r3 b - - 2 54,e1d1 h3d3 c1c6 d3d1,1680,TQcaYl7e
XEsKC,8/1kpR2pp/r4p2/4p1Bn/1P2P3/5P2/1P3P1P/6K1 w - - 0 27,g5d2 a6a1 g1g2 a1d1,1789,nNXgjSu4
XEscI,2R5/6k1/1p4pp/3B1p2/2pb1P2/3b4/P6P/7K w - - 0 41,d5c4 d3e4,906,2sOMDkDa
XEtv8,8/2R5/2p1r3/p4b2/P3p3/7P/3k2P1/2R4K w - - 0 37,c1c6 e6c6 c7c6 e4e3 c6c5 e3e2 c5f5 e2e1q,2309,5yongDn1
XEvi0,r2k1b2/pp1b4/8/4p3/3Q1P2/N1P5/q2PNP1P/n1BK1B1R w - - 0 20,f4e5 a2b3 d1e1 f8a3 d4e4 a1c2 e4c2 b3c2,2537,cJgKKBmK
XEwMn,r2r1k2/pp1n1pR1/2pp4/5N2/4P3/P2P4/1PPb3K/6R1 b - - 6 26,d7b6 g7g8,863,fBgFvLPd
XEyis,r3k2r/ppq4p/3bp1p1/3pN2Q/3Pn3/2P5/PP1B2PP/R4RK1 w kq - 0 18,e5g6 d6h2 h5h2 c7h2 g1h2 h7g6,1770,sRWnMAvh
XEz6L,r1bq1rk1/ppppbppp/8/4nN2/2B1n3/8/PPP1QPPP/RNB2RK1 b - - 3 9,e5c4 e2e4 e7f6 e4c4,1657,1xNVQNor
XF02e,r4r2/1bq2pbk/pn4pp/1P2p3/2p1p3/N1P1B2P/P3NPP1/1RQR2K1 b - - 0 21,a6a5 e3b6 c7b6 a3c4 b6c5 c4d6,1848,einP4TqX
XF0SU,4r1k1/pp1b1rpp/2q1N3/2ppRPB1/4n3/2PQ3P/PP3PP1/4R1K1 w - - 3 21,d3d5 c6d5 e5d5 e4g5,2088,rj8g98OA
XF0Wk,3r4/p4pkp/1n1N2p1/2R5/3P4/qP5P/P2Q1PP1/6K1 w - - 5 28,d6b5 a3c5 d4c5 d8d2,1364,Z1S3fHax
XF0XL,6k1/2p2ppp/r7/P1n1p3/8/4PP2/3N2PP/R6K b - - 0 29,a6d6 d2e4 c5e4 a5a6 d6d8 a6a7,2348,cViP3nmf
XF1eq,8/5k2/p4pp1/Pp5p/4PP1K/8/1PP5/8 w - - 2 40,b2b3 b5b4 f4f5 f7g7,2494,nFyoDNwh
XF2Oy,8/p4p2/Pp2p2p/8/1PPk2PP/5K2/8/8 w - - 4 40,f3f4 e6e5 f4f3 e5e4 f3f4 e4e3,2539,SynJFeiD
XF3aD,5n2/4R1k1/6p1/2r3p1/5PK1/8/B7/8 b - - 0 56,g7f6 e7f7,1264,kh25qQWa
XF3eJ,r6k/ppp2R1p/3p2p1/3P2b1/2Pq4/7Q/PP2B1K1/8 b - - 5 30,h7h6 h3d7 h8g8 d7e6 d4e4 e6e4,2150,N9XdsVOD
XF7jl,4k3/pp1R2p1/8/1P2KP2/P7/3p3r/8/8 w - - 4 41,d7g7 h3e3 e5f4 d3d2 f4e3 d2d1q,2547,EMDtb2Mk
XF8MQ,R7/5ppk/2p1q2p/8/2P2Q2/5NK1/1r6/8 w - - 4 36,a8d8 e6g6 g3h4 b2e2 d8d4 c6c5,2706,CfI62D5I
XF9It,4r3/8/8/PP6/R7/3K1pk1/8/8 w - - 1 56,a5a6 f3f2 a4a1 e8e1 a1e1 f2e1q,1321,HhW2wJLH
XFBA7,8/8/2Pk4/p3Np1p/3b1P2/P5P1/6K1/8 b - - 1 59,d4e5 f4e5 d6c6 g2f3,1498,BBfbAFkz
XFC6t,4R3/1pp5/p6k/7p/PP1r1p2/5P2/6PP/6K1 w - - 1 42,e8e4 d4e4 f3e4 h6g5 g1f2 g5f6,2454,fM6fBeDW
XFEGl,8/7k/4K3/3p1Q2/6P1/7q/8/8 b - - 3 61,h7h8 e6f7 h3h7 f5h7 h8h7 g4g5 d5d4 g5g6,2388,Kr0XuXSe
XFEmP,5r1k/2R2N1p/p7/1p6/4p3/P4p2/1P3q1P/6RK b - - 3 35,f8f7 c7c8 f7f8 c8f8,1014,CGIO6lkc
XFErH,2kr1bnr/ppp1qppp/8/3pP3/3n1B2/2PB1P2/PP5P/RN1Q1RK1 b - - 0 10,e7h4 f4g3 h4h3 c3d4,1803,LDEHD0qc
XFFam,8/8/6pp/3k1p2/3P1P2/3K3P/8/8 w - - 0 41,d3e3 g6g5 f4g5 h6g5 e3d3 f5f4 d3c3 d5e4 d4d5 e4d5,2561,qdpy57as
XFHeD,1b6/pb2q1k1/1p6/1P5p/4p1p1/P3B3/3Q1NP1/7K b - - 1 47,e7e5 e3d4 g7g6 d4e5,1504,kQn4nxk5
XFIvl,8/3k3p/2p3p1/2K2p2/2P2P2/7P/6P1/8 w - - 1 37,g2g4 f5g4 h3g4 h7h5 g4h5 g6h5,1868,e177TFkb
XFLjp,3r2k1/ppp2ppp/3q4/8/2Q1p3/4P3/PPP2PPP/2K2R2 w - - 2 21,c4e4 d6d2 c1b1 d2d1 f1d1 d8d1,1078,EIAaPdo7
XFOZl,8/2b3pp/8/2k1p1PP/3pP2B/2pP1K2/2P5/8 b - - 4 43,c7d6 g5g6 h7g6 h5g6 d6f8 f3g4,2043,iX4Hd4hp
XFOun,1r4k1/5p2/4p1p1/3qP3/pr6/R3Q2P/5PP1/R5K1 w - - 4 31,a3a4 b4a4 a1a4 d5d1 g1h2 d1a4,1899,i3tzk1ms
XFP5N,rnb2bkr/6pp/p4n2/2p1q3/8/2NQ4/PPP3PP/R1B2R1K b - - 0 14,b8d7 d3c4 e5d5 c3d5,1807,d7R7y2dm
XFQgO,r2q1r2/pb2pp2/3p1kp1/2p3N1/1p2P2Q/3P4/PPPNn1PP/R6K b - - 1 16,f8h8 a1f1 f6g7 f1f7 g7g8 f7h7 d8f8 h7h8,2210,5TcBOBI7
XFRSp,8/p6p/1p1k2p1/3b4/1P1N2P1/B6P/3b1K2/8 b - - 1 35,d2c3 d4b5 d6e5 b5c3,1042,mpcmczmk
XFRyq,qnbk2n1/p3b3/1p1p4/4pp1r/2N4p/3PB2p/PPP2PP1/R2Q1RK1 w - - 0 18,d1h5 a8g2,1227,8mROT7ej
XFTT4,8/6p1/p1p5/4K1P1/2Pn4/1k6/8/3N4 b - - 0 40,a6a5 e5d4 a5a4 d1f2,2725,duNBqbEh
XFU4g,2krr3/1p2n1pp/1p1p4/PP4N1/1Q1p1qb1/5N2/2P3PP/R4BK1 b - - 0 23,e7d5 b4c4 c8b8 c4d5,1262,JeEXTocH
XFVEJ,8/4r2p/2p1N3/2P3PP/pk6/3P4/B1P5/1K6 w - - 0 46,e6d4 e7e1 b1b2 a4a3,891,IxNq28mV
XFVSF,8/8/4pk2/1p1P4/1Pp1P3/2K5/8/8 w - - 1 47,d5d6 e6e5 d6d7 f6e7 d7d8q e7d8,1472,vrsfIVTQ
XFWhI,3r4/R4k2/3b4/5p2/1P1p1P2/P2K1p2/5B2/8 b - - 2 47,f7f6 f2h4 f6e6 h4d8 f3f2 d3e2 f2f1q e2f1,1843,FhM7ddpw
XFXd1,3r4/1ppk1p1p/1p3p2/8/7P/1P3rP1/PKP1RP2/5R2 b - - 8 25,d8e8 f1d1 d7c6 e2e8,1242,QgIoqxKD
XFYJu,8/p1k5/b1p1p1p1/2PpP1Pp/1K1Pp2P/2N1P3/P7/8 b - - 9 33,a6c8 c3e2 c8d7 e2f4 d7e8 f4e6,2033,YsVy2b5a
XFZO7,8/5kb1/Q2pp1p1/1p3p2/p1qPP3/4K3/PP6/7R w - - 0 38,a6d6 g7d4 e3d2 d4e3 d2e1 c4e4 d6c7 f7f6 c7d8 f6e5,2741,pZaSRPjZ
XFZlc,6K1/4k1P1/8/8/r7/8/5R2/8 w - - 1 71,f2f4 a4f4 g8h7 f4h4 h7g6 h4g4,1904,Tyqfmaij
XFaRf,7k/1b4bp/4r1p1/3P1pq1/2B1r3/1P1QP3/P5PP/4RRK1 w - - 0 30,d5e6 g5g2 g1g2 e4g4 g2h3 b7g2,2464,DhWtML0G
XFcuU,8/1p3p2/p1p1k2p/2P5/P1PK3P/6P1/8/8 w - - 0 36,a4a5 e6f5 d4e3 f5g4,1762,SXxZrFGz
XFe5I,3r4/6KP/8/8/8/8/1R2pk1P/8 w - - 5 68,b2d2 d8d2 h7h8q e2e1q,1031,AnQIproY
XFfdx,3qk3/1b1p1pp1/p3p3/1pr3P1/3nPQBr/P1N3KP/1PP2P2/R4R2 b - - 6 20,c5c3 g3h4 d8c7 f4c7,2550,hqsSR64y
XFgCS,2kr3b/1pp1pp2/p1nq2p1/8/2P3b1/1P1PB3/P2QBPP1/1K1R2N1 b - - 2 18,d6f6 e2g4 e7e6 d3d4,2032,SIGIMqUj
XFgwf,2r5/p7/1p1Rk2p/5pp1/4p3/P6P/1Pr2PP1/1K1R4 b - - 2 25,e6e5 d1d5 e5f4 d6f6 c2f2 d5f5 f4e3 f5f2,2356,PJjPtHVR
XFgxJ,8/8/1K6/8/k7/np6/Q7/8 w - - 0 61,a2d2 a3c4 b6b7 c4d2,837,Se6wDxWP
XFiPY,r1b1Qbk1/p1p2ppp/8/1p1PNq2/2Bn4/2NP2P1/PPP2P1P/R5K1 w - - 1 17,d5d6 b5c4 d6d7 c8d7 e8a8 f5e5,2691,wWJcZbk2
XFjGR,r2q1rk1/pp2ppbp/3p1nP1/2p5/P1B1P2Q/2NP3R/1Pn3PP/2B3K1 b - - 0 14,h7g6 c3d5 f8e8 d5f6 e7f6 h4h7 g8f8 c1h6,2424,nZCT6zbG
XFjgg,8/7k/R5pp/p1P5/8/8/5PK1/r7 b - - 2 34,a5a4 a6a7 h7g8 c5c6 a1c1 c6c7,2260,xmLnTYUb
XFjoP,4r1k1/5pp1/6Pp/8/4n3/1Q3N1P/5r2/6K1 b - - 1 42,e8a8 g6f7 g8h7 b3b1,2385,fZuQXXJ5
XFkQ8,2r1r1k1/pp2bp2/1q5p/2npPN2/5p2/2P5/PP2QPPP/R4RK1 b - - 1 21,c5e4 f5e7 e8e7 e2g4,2425,W0EgBNeJ
XFlKv,2q1k2r/4bppp/2Np1n2/1p2p3/4P1PP/1PQ1BP2/r1P5/2KR3R w k - 3 22,d1d3 b5b4 c6b4 c8c3 d3c3 a2a1 c1b2 a1h1,2005,t3ixHf0o
XFlsF,6k1/4qp1p/rp2Rnp1/p1p5/2pP1Q2/P4P2/1B3KPP/R7 b - - 0 24,e7e6 d4d5 e6f5 f4f5 g6f5 b2f6,1750,mDlWf1gD
XFn0D,5rk1/2P2ppp/4q3/8/1P1QP3/7P/6P1/6K1 b - - 0 37,f8c8 d4d8 e6e8 d8e8 c8e8 b4b5 g8f8 b5b6 f8e7 b6b7,1284,isTQETsg
XFo6z,r1r3k1/p3bppp/R1p1p3/2PpPb2/3Pn3/2N1P3/1P2B1PP/2B2RK1 w - - 3 17,e2d3 e4c5 d3f5 c5a6,2600,fBBKM5ys
XFod6,r1br2k1/pp2pp1p/6p1/2BPb3/5q2/5B1P/P4PP1/2RQ1RK1 w - - 2 18,c5e7 f4h2,936,O0K5gGFw
XFpyS,8/pp3p2/7k/3qPPp1/6Pp/1P2Q2K/P6P/8 w - - 0 32,e5e6 d5d1 h3g2 d1g4 g2f1 g4f5,2222,zIe5VgfF
XFq2h,r1b4k/p1p2RpB/1p2p2p/3pP3/3P4/2P1P2P/PPQNn1P1/4q2K w - - 5 25,f7f1 e2g3 h1h2 g3f1,992,GlaV8XaF
XFqYg,4b2k/qp4p1/p1n1Br1p/4N2P/1P3PQ1/P5P1/1bR3K1/8 w - - 1 41,c2b2 c6e5 f4e5 e8c6 g2h3 a7g1,2363,WVGUQZxH
XFqrv,r1b1k2r/p4pp1/1pp1q3/2b1P2p/3Q1B2/5BPP/PPPN2K1/R4R2 w kq - 2 17,d4c4 e6h3,989,JR25J82d
XFqx4,5q1k/3p2pp/2p5/3bP1N1/3P4/8/rP3RPP/5R1K b - - 1 27,f8b4 f2f8 b4f8 f1f8 d5g8 g5f7,1081,JqHEjFtS
XFx2p,r1bq1rk1/1pp2ppp/2np4/p3p1N1/2B1P1n1/P2PP3/1PP3PP/RN1Q1RK1 w - - 1 10,c4f7 f8f7 g5f7 d8h4 h2h3 g4e3,2119,ksGb28Cf
XFyK4,8/5p2/2bkp1p1/KB4Pp/3P1P1P/8/8/8 w - - 7 58,b5d3 d6d5 a5b6 c6a4 b6c7 d5d4,2519,INc3b7QI
XG0md,6k1/pp3pp1/7p/5q2/4p3/1P2P1PP/P2RQPK1/2r5 w - - 2 30,d2d1 f5f3 e2f3 e4f3 g2f3 c1d1,1433,s3GCgiBi
XG0qv,4b3/pp1Rk3/4p3/3pK2P/3N4/8/6P1/8 b - - 0 36,e7d7 h5h6 e8g6 e5f6,2574,YY4FfLzT
XG3fQ,2r3k1/5pp1/p3p3/6q1/3b3R/3B4/Pp2QPb1/1K1R4 w - - 0 23,h4d4 g5c1 d1c1 b2c1q,1987,6CvNZlsB
XG4NB,r2qk2r/p2nnppp/4p3/3pP1Q1/P6P/3B1N2/1P3PP1/1R2K2R b Kkq - 2 14,e8g8 d3h7 g8h7 g5h5 h7g8 f3g5 f8e8 h5f7,2117,7TEOATva
XG6bE,8/p1p4p/1p6/2n5/2P3k1/1PB1P1P1/P4K2/8 w - - 4 39,c3e5 c5d3 f2f1 d3e5,871,ShTc55l8
XG70M,7k/6rp/p2pq2r/1P2bp1Q/5p2/2P2N2/1P2RPPP/R5K1 w - - 1 27,f3d4 g7g2 g1g2 e6g8 g2h1 h6h5,2365,ZCs2iszs
XG7iP,3r4/pp2Q1pk/3r3p/4Np2/3P4/2P3qP/PP6/1K1R4 b - - 0 33,g3h3 d1g1 d8g8 e7d6,2013,DlKqNeyF
XG91d,8/5pp1/pk5p/2pp4/PP3PP1/2P1K1P1/8/8 w - - 3 39,b4c5 b6c5 e3d3 f7f6 a4a5 g7g6 f4f5 g6f5 g4f5 h6h5 d3e3 c5c4,2753,lWWldDE9
XGAUD,r1bqkbnr/pppp1p1p/2n5/3NP1p1/3P1p2/5NP1/PPP1Q2P/R1B1KB1R b KQkq - 0 9,g8e7 d5f6,1020,wMIvx7TR
XGAop,4b3/8/4P3/4k3/5N1p/2K5/8/8 w - - 5 68,f4g2 h4h3 g2e3 e5e6 e3f1 e8b5,2685,kkpzQlyV
XGE2r,r3r1k1/4bppp/pNp2n2/2p2q2/3p1B2/P2P4/1PP2PPP/R2QR1K1 w - - 4 17,b6a8 f5f4 d1f3 f4f3 g2f3 f6d5,2527,AKsISiWW
XGEhs,7k/2pq2pp/5r2/1pR1pp2/3p4/3P1B2/1Q3PPP/6K1 w - - 4 27,b2b5 f6b6 b5b6 c7b6,1667,DUMrh6H3
XGHm2,r5k1/5ppp/8/p1bP2P1/Pq2PP2/1p2p2P/1P2Q2K/1B3R2 w - - 2 30,e2b5 b4d2 h2g3 e3e2,1175,dEkZDfOy
XGIlt,8/3kP2p/3P2p1/3K2P1/8/5r2/5p2/5R2 b - - 2 51,f3f5 d5e4 f5g5 f1f2,1081,a6yisCxy
XGJEW,2r2rk1/3n1pbp/R2Np1p1/3p4/3P1B2/2P2P2/4q1PP/QR5K b - - 6 28,c8b8 a6a2 b8b1 a1b1 e2a2 b1a2,2484,z3Xnxqzs
XGJku,3rk1r1/p1Rbbp1p/4p3/5p2/3QN3/q5P1/P4PBP/3R2K1 b - - 3 20,a3a4 e4d6 e8f8 d6b7 a4d4 d1d4,2734,z01ws2s0
XGK9R,3Q1br1/pkp5/1p6/5p2/4q3/4B1p1/PPP2P1P/4R1K1 w - - 0 31,h2g3 g8h8 d8c7 b7c7,1626,39vtnpZb
XGO8A,5r1k/1p4pp/8/1b1B4/2PPp3/Pp2R1RP/6PK/1r6 b - - 2 35,b3b2 d5e4 b1d1 c4b5,2296,kwVPnx5M
XGOeH,8/1bq5/p3p3/1p1kp1P1/4p2P/4Q3/P1P2P2/6K1 b - - 0 40,c7c2 g5g6 c2d1 g1h2,2320,VRj66mY9
XGOhb,r4rk1/ppqb1pp1/2n4p/2p3NQ/8/3B3P/PP3PP1/R4RK1 b - - 1 21,c7e5 d3h7 g8h8 g5f7 f8f7 h5f7,1426,GqKumQ7G
XGOlr,2r1r1k1/p5pp/bp6/2q1P3/4Q3/P1P3P1/1PR4P/2N1R1K1 w - - 1 30,e4e3 e8e5 e3c5 e5e1 g1f2 e1f1,1807,XbWXZ10Y
XGOq5,2k3r1/1pp2R2/4P1r1/p1pP4/2P5/1PN3n1/P3N3/6K1 w - - 0 26,e2g3 g6g3 g1f2 g3c3,1244,NtJ0M7JK
XGOv8,2kr3r/pp4Qp/1bb1pn2/3pNq2/3P4/B1P5/P2N1PPP/R4RK1 w - - 1 16,e5f7 h8g8 g7g8 f6g8 f7d6 d8d6,2440,iJcrVBvR
XGP4k,5bk1/p7/1p3P1p/3P4/8/7p/P4P2/4R1K1 w - - 1 39,e1e7 f8e7 f6e7 g8f7,1020,juX6bgY1
XGPjG,r2q1rk1/1bp1bppN/p3pn1p/1p6/3P4/2PQB3/P1B2PPP/2R2RK1 b - - 1 15,b7e4 h7f6 e7f6 d3e4,1012,ufayB6jz
XGQ8h,3r1nkr/pp4p1/2q1pn1p/8/3P4/1B1Q3P/PP2RPP1/4R1K1 b - - 0 30,c6b6 e2e6 f8e6 e1e6 b6e6 b3e6,1903,VNnPlAFy
XGQOt,r2qk2r/pb1N1pp1/4pn1p/3p4/P1p5/B1PB4/2P1QPPP/R3K2R b KQkq - 0 15,f6d7 e2e6 d8e7 e6e7,1998,2UzhGW8c
XGQeG,8/8/P7/2p5/8/2P1qk2/1Q6/KNr5 b - - 0 59,c5c4 b2c1 e3c1 a6a7 c1f1 a7a8q,2226,sMrOv5TF
XGQrM,8/k5p1/p1p4p/R1P2P2/PP6/2K4r/8/8 w - - 1 53,c3d4 h3a3 d4e5 h6h5 b4b5 c6b5,2731,jrBR0cR4
XGR9P,r3k2r/1pq1bpp1/p1b1p1p1/2p1P3/1nPp3P/NP1P1P2/PB1N2P1/1QKR3R w kq - 1 18,a3c2 b4d3,1097,ZAcA7ATY
XGRNE,2r3k1/p2q1p2/Pp1p1P1p/2r1p3/R1P1P3/2P5/4Q1KP/5R2 b - - 0 27,d7a4 e2g4 g8f8 g4g7 f8e8 g7g8 e8d7 g8f7 d7c6 f7b7,1778,bfoQd7FW
XGS6U,2k5/ppp2ppp/2b5/8/2P5/1K1R4/PP4PP/3rrBR1 b - - 9 20,e1f1 d3d1 f1g1 d1g1,1088,Nx4Yl1R9
XGSZT,Qn2k1r1/p7/2pqN3/8/4p3/6P1/PPPP3n/RNB2RK1 w - - 0 16,f1f8 g8f8 e6f4 f8f4 g3f4 d6f4,2400,XcV35Q0E
XGSii,4r1n1/1b5r/pp1k2N1/3p4/P7/1P6/3B1PPP/2R2K2 b - - 0 26,h7h2 d2f4 d6e6 f4h2,1113,JNhmx4DB
XGTUj,8/2k5/r7/8/4R3/2p2PK1/8/8 w - - 0 59,e4c4 a6c6 c4a4 c3c2,1061,nbt6Mo5P
XGU7x,Q7/5ppk/5q1p/3R4/1r2rP2/8/6PP/1R5K w - - 0 35,b1f1 e4f4 f1g1 b4b1,2415,uJBXURdL
XGV14,4r1k1/1p1q1bpp/p7/2pp1P2/6P1/P1NP1R2/1PP5/4Q1K1 w - - 1 25,f3e3 e8e3 e1e3 d5d4 e3e5 d4c3,1209,yjrHKRSP
XGW0I,8/R7/p1p2r1k/1p5P/7K/6P1/8/8 b - - 1 52,c6c5 g3g4 f6f4 a7a6 h6h7 h5h6,2755,aSUiDHfK
XGW8V,3r1r2/1q1n2kp/1p1N1p2/1Bp5/3nPB2/1P4P1/P1Q3KP/3R4 b - - 6 29,b7a8 d1d4 c5d4 c2c7,2769,R9LtYGMW
XGYM8,5r1k/p6P/1p1n4/2p1q3/2PpBnR1/PP1P1Q2/3K1P2/8 b - - 6 43,f4e6 f3f8 e6f8 g4g8,1590,ZibyIcJF
XGcEo,r2r2k1/2p1Bpbp/p1q1p1p1/1n6/B2PP3/1P3P2/2R3PP/3QR1K1 b - - 3 24,d8d4 c2c6 d4d1 e1d1,1706,qMHYmcn9
XGfUV,r1bq2k1/pp1np1bp/3p2p1/8/3PNrn1/2PB1N2/PPQ2PP1/2KR3R b - - 1 14,d8f8 d3c4 g8h8 h1h7 h8h7 e4g5 h7h8 c2g6,2557,0LtUDlmO
XGgFZ,7r/1p5r/p2p2k1/3Pp1n1/P3P3/2N2p1P/1PR3P1/5RK1 w - - 0 32,f1f2 h7h3 g2h3 g5h3 g1h2 h3f2,2317,Qy9fa64G
XGgNU,2R3rk/3Q2pp/5p2/p2P4/P2q4/6PP/3r2PK/6R1 b - - 8 37,d4d5 c8g8 d5g8 d7d2,1045,bgqbviQ2
XGjON,2k5/1p3R2/4p1p1/3r2P1/K4P2/8/2P5/8 b - - 0 32,d5f5 f7f5 e6f5 a4b5,1633,Ia5tEINL
XGkGb,4qr1k/1b1R3p/p4p1K/5Pp1/1Pp3P1/P6P/2PQ4/8 b - - 3 35,f8g8 d7h7,909,xXLNYSrW
XGl4k,r2q1rk1/p1p2pp1/1p2pn1p/4N1P1/1b1P1B2/3BP2Q/PP2KP1P/R6b b - - 0 15,h6g5 f4g5 h1e4 d3e4 f6e4 g5d8,1660,hKsPsWk3
XGneu,rq2r1k1/1p3ppp/p4N2/2b1p2Q/2BnP3/1P6/P4PPP/R4RK1 b - - 1 20,g7f6 h5f7 g8h8 f7f6,1273,NaM065Qa
XGp96,r4r2/p3k1pp/3p2q1/3Qpb2/8/8/PPPP1PPP/R1B2RK1 w - - 2 17,d2d4 f5e4 c1g5 f8f6 d5b3 g6g5,2277,ORRKswdl
XGpfy,2kr4/ppr4p/1q1pp1p1/4p3/P7/1PP1nP2/1K1QN1PP/3R1B1R w - - 3 20,d1c1 e3c4 b2c2 c4d2,1134,2wzFODan
XGpvl,6R1/1pNr4/k6p/2P4q/1p2Q3/1Pb5/P3p3/1K6 b - - 7 47,d7c7 e4e6 c7c6 g8a8 a6b5 e6c4,2709,OHODmJoC
XGqAK,3krb2/pR6/2p3p1/5pP1/2pN1B2/2n1PK2/P4P2/8 b - - 1 37,f8c5 d4c6 d8c8 b7c7,1847,VBXOxmIL
XGqws,3r1rk1/pp3ppp/4p2P/1qpn4/3P4/5P2/PP1QN1P1/2KR3R b - - 0 18,c5d4 h6g7 d8c8 c1b1,2149,76w91xkf
XGrC0,2r5/pb3R2/2k1N3/Pp1p4/2pP4/2P1P1BP/1q4PK/8 b - - 0 35,b2c3 e6d8 c8d8 f7c7,1690,pZ5Xbws4
XGss3,8/5pk1/1Q3b2/1PpK2pp/2P5/p7/r6P/8 w - - 0 43,b6c5 a2d2 d5c6 a3a2,1382,1T0R3zGi
XGt5K,r2qkb1r/pp3ppp/2n1p3/1B1n4/3P4/P4N1P/1P3PP1/RbBQK2R w KQkq - 0 10,a1b1 d8a5 c1d2 a5b5,1322,MVj3MMFj
XGtyH,8/p1r2pkp/6p1/4Q3/3nR3/1P5P/q4PP1/6K1 b - - 1 32,g7h6 e4h4,926,rUWDhQhY
XGwog,8/8/1p2p3/3k1pp1/1P1P4/2K2P2/7P/8 w - - 0 38,h2h3 e6e5 d4e5 d5e5 c3c4 e5f4 c4b5 f4f3 b5b6 g5g4,2557,zINPWOfh
XGxcS,1k4r1/p7/P2b3n/3q1p2/Q1NBp2p/1P2P2P/2r2PP1/R5K1 b - - 1 28,h6f7 d4a7 b8a8 c4b6 a8a7 b6d5,2097,BI7WF4qj
XGzDZ,1r3rk1/p2p2n1/2pPb2p/4Rpp1/q2B2P1/2P1QP1B/P3PK2/R7 b - - 3 24,f5g4 h3g4 e6g4 e5e7 f8f3 e2f3,2727,DV5yrxrY
XGzJw,8/3b2K1/R3k3/4Bp1p/p4P2/8/7r/8 b - - 1 49,e6e7 e5f6 e7e8 a6a8 d7c8 a8c8,1235,68B0A6lz
XH1ZT,8/p7/2P1p1kp/1P3p2/8/P2Qn1qP/6P1/3R2K1 w - - 3 45,d1d2 g3e1 g1h2 e3f1 d3f1 e1f1,1192,YYQeOoE0
XH1wx,r7/8/7P/2K1P3/8/8/1kp3P1/7R w - - 1 44,c5d6 a8d8 d6e7 d8d1 h1h2 c2c1q,2220,un1B6q7q
